route_id,trip_id,trip_headsign,service_id
3000000,3000175,City,sat
3000000,3000176,City,sat
3000000,3000177,City,sat
3000000,3000178,City,sat
3000000,3000179,City,sat
3000000,3000180,City,sat
3000000,3000181,City,sat
3000000,3000182,City,sat
3000000,3000183,City,sat
3000000,3000184,City,sat
3000000,3000185,City,sat
3000000,3000186,City,sat
3000000,3000187,City,sat
3000000,3000188,City,sat
3000000,3000189,City,sat
3000000,3000190,City,sat
3000000,3000191,City,sat
3000000,3000192,City,sat
3000000,3000193,City,sat
3000000,3000194,City,sat
3000000,3000195,City,sat
3000000,3000196,City,sat
3000000,3000197,City,sat
3000000,3000198,City,sat
3000000,3000199,City,sat
3000000,3000200,City,sat
3000000,3000201,City,sat
3000000,3000202,City,sat
3000000,3000203,City,sat
3000000,3000204,City,sat
3000000,3000205,City,sat
3000000,3000206,City,sat
3000000,3000207,City,sat
3000000,3000208,City,sat
3000000,3000209,City,sat
3000000,3000210,City,sat
3000000,3000211,City,sat
3000000,3000212,City,sat
3000000,3000213,City,sat
3000000,3000214,City,sat
3000000,3000215,City,sat
3000000,3000216,City,sat
3000000,3000217,City,sat
3000000,3000218,City,sat
3000000,3000219,City,sat
3000000,3000220,City,sat
3000000,3000221,City,sat
3000000,3000222,City,sat
3000000,3000223,City,sat
3000000,3000224,City,sat
3000000,3000225,City,sat
3000000,3000226,City,sat
3000000,3000227,City,sat
3000000,3000228,City,sat
3000000,3000229,City,sat
3000000,3000230,City,sat
3000000,3000231,City,sat
3000000,3000232,City,sat
3000000,3000233,City,sat
3000000,3000234,City,sat
3000000,3000235,City,sat
3000000,3000236,City,sat
3000000,3000237,City,sat
3000000,3000238,City,sat
3000000,3000239,City,sat
3000000,3000240,City,sat
3000000,3000241,City,sat
3000000,3000242,City,sat
3000000,3000243,City,sat
3000000,3000244,City,sat
3000000,3000245,City,sat
3000000,3000246,City,sat
3000000,3000247,City,sat
3000000,3000248,City,sat
3000000,3000249,City,sat
3000000,3000250,City,sat
3000000,3000251,City,sat
3000000,3000252,City,sat
3000000,3000253,City,sat
3000000,3000254,City,sat
3000000,3000255,City,sat
3000000,3000256,City,sat
3000000,3000257,City,sat
3000000,3000258,City,sat
3000000,3000259,City,sat
3000000,3000260,City,sat
3000000,3000261,City,sat
3000000,3000262,City,sat
3000000,3000263,City,sat
3000000,3000264,City,sat
3000000,3000265,City,sat
3000000,3000266,City,sat
3000000,3000267,City,sat
3000000,3000268,City,sat
3000000,3000269,City,sat
3000000,3000270,City,sat
3000000,3000271,City,sat
3000000,3000272,City,sat
3000000,3000273,City,sat
3000000,3000274,City,sat
3000000,3000275,City,sat
3000000,3000276,City,sat
3000000,3000277,City,sat
3000000,3000278,City,sat
3000000,3000279,City,sat
3000000,3000280,City,sun
3000000,3000281,City,sun
3000000,3000282,City,sun
3000000,3000283,City,sun
3000000,3000284,City,sun
3000000,3000285,City,sun
3000000,3000286,City,sun
3000000,3000287,City,sun
3000000,3000288,City,sun
3000000,3000289,City,sun
3000000,3000290,City,sun
3000000,3000291,City,sun
3000000,3000292,City,sun
3000000,3000293,City,sun
3000000,3000294,City,sun
3000000,3000295,City,sun
3000000,3000296,City,sun
3000000,3000297,City,sun
3000000,3000298,City,sun
3000000,3000299,City,sun
3000000,3000300,City,sun
3000000,3000301,City,sun
3000000,3000302,City,sun
3000000,3000303,City,sun
3000000,3000304,City,sun
3000000,3000305,City,sun
3000000,3000306,City,sun
3000000,3000307,City,sun
3000000,3000308,City,sun
3000000,3000309,City,sun
3000000,3000310,City,sun
3000000,3000311,City,sun
3000000,3000312,City,sun
3000000,3000313,City,sun
3000000,3000314,City,sun
3000000,3000315,City,sun
3000000,3000316,City,sun
3000000,3000317,City,sun
3000000,3000318,City,sun
3000000,3000319,City,sun
